wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
2,2,0,2,4,0,1,0,2,0,21,1,0,0.9166667,0.6666667,0,0,9,1,0.5,0
2,1,0,2,11,1,0,0,2,2,203,0,0,0,0.75,0,0,100.5,2,1,0
39,3,1,10,194,575,2,0,3,0.8832237,3271,1,3,0.39344263,0.19195047,2,5,82.46154,16,2.6153846,2
3,1,0,2,3,3,1,0,3,2,3,0,0,0,0.5,0,0,0,1,1,0
2,1,0,3,12,1,1,0,2,2,55,0,0,0,0.6,0,0,26.5,4,2,0
1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,0
1,1,0,0,2,0,0,0,1,2,5,0,0,0,1,0,0,3,0,0,0
10,1,0,4,11,45,3,0,10,1.1111112,24,0,0,0,0.34,0,0,0.3,1,0.9,0
0,1,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3,2,0,5,5,1,3,0,2,0.5,17,1,1,0.33333334,0.5555556,0,0,4.3333335,1,0.6666667,0
23,1,0,7,38,155,5,0,19,0.70454544,316,1,1,0,0.22727273,0,0,12.478261,4,1.2608696,0
7,1,2,12,9,0,12,0,7,0.25,65,1,0,0,0.52380955,0,0,8,1,0.5714286,0
3,3,0,13,6,3,9,0,3,2,24,0,0,0.98,0.6111111,0,0,7,1,0.33333334,0
130,2,0,64,270,6759,56,0,123,0.91550386,2700,1,6,0.11888112,0.06923283,0,0,19.538462,8,1.2692307,0
16,1,0,13,34,0,13,0,16,0.62857145,412,0.85714287,0,0,0.375,0,0,24.3125,3,1.875,0
2,1,0,4,8,0,1,0,1,0,50,0,3,0,0.5833333,0,0,21.5,1,0.5,0
12,2,0,4,45,26,1,0,12,0.48051947,337,1,1,0.8405797,0.26666668,1,8,26.5,4,1.3333334,0
2,1,0,3,2,1,3,0,2,2,2,0,0,0,1,0,0,0,1,1,0
11,1,0,12,11,55,10,0,11,2,11,0,0,0,0.3090909,0,0,0,1,1,0
34,1,0,66,34,561,62,0,34,1.030303,40,0,0,0,0.1092437,0,0,0,1,1,0
10,2,0,0,20,0,0,0,10,0.44444445,68,1,2,0.5,0.24285714,0,0,5.6,2,1,0
3,2,0,6,9,1,2,0,3,0,35,1,0,0.6666667,0.5555556,1,1,10.333333,1,0.33333334,0
6,5,0,2,18,3,0,0,5,0.8,96,1,0,0.9519231,0.5555556,1,1,14.666667,1,0.8333333,0
14,3,0,2,28,0,1,0,11,0.78846157,257,1,1,0.6571429,0.2923077,2,5,17.071428,1,0.85714287,0
3,3,0,0,8,0,0,0,0,0,24,0,1,0.9285714,0.5555556,1,2,6.6666665,1,0.6666667,0
8,1,0,6,13,26,2,0,7,1,34,1,1,0,0.39285713,0,0,3,1,0.75,0
2,1,0,1,17,1,0,0,2,2,160,0,0,0,0.6,0,0,79,1,0.5,0
2,4,0,4,6,1,1,0,2,2,33,0,0,0.9756098,0.6666667,1,1,15.5,1,0.5,0
2,1,0,1,4,0,1,0,1,0,27,0,0,0,0.625,0,0,11,1,0.5,0
3,1,0,1,3,3,1,0,3,2,3,0,0,0,0.6666667,0,0,0,1,1,0
2,1,0,5,5,0,4,0,2,0,69,0,5,0,1,0,0,29,1,0.5,0
9,2,0,1,13,36,1,0,2,2,83,0,0,0.6666667,0.4722222,1,4,8.222222,3,1.2222222,0
5,1,0,11,37,8,6,0,3,0.5,183,0,0,0,0.41666666,0,0,35,7,1.8,0
9,1,0,9,20,12,5,0,4,0.6964286,169,1,1,0,0.44444445,0,0,17,5,1.3333334,0
2,4,0,2,4,1,1,0,2,2,11,0,0,1,0.8333333,0,0,4.5,0,0,1
4,1,0,3,21,0,3,0,3,0.5,242,1,0,0,0.5555556,0,0,59,4,1.25,0
2,1,0,2,4,0,1,0,1,0,14,0,1,0,0.75,0,0,5.5,1,0.5,0
68,1,0,4,69,2278,1,0,68,2,170,0,0,0,0.1360294,0,0,1.5,1,0.9852941,0
17,2,2,0,21,136,0,0,17,1.0625,60,0,0,0.48387095,0.18954249,0,0,1.7647059,1,0.9411765,0
10,1,0,63,20,0,62,0,10,0.6666667,94,1,1,0,0.26666668,0,0,8.1,1,0.8,0
2,1,0,2,4,0,1,0,1,0,20,0.5,2,0,0.6666667,0,0,8,1,0.5,0
13,1,1,4,14,66,1,0,13,0.7916667,41,1,0,0,0.46153846,0,0,2,1,0.9230769,0
2,1,0,5,22,0,1,0,2,1,134,1,1,0,0.6,0,0,65,4,2,0
3,1,1,0,4,3,0,0,3,2,6,0,0,0,0.6666667,0,0,1,1,0.6666667,0
24,3,0,2,46,0,1,0,20,0.7246377,218,1,1,0.625,0.27173913,1,1,7.9583335,3,1.5,0
37,4,0,1,63,110,1,0,33,0.4642857,612,1,0,0.56790125,0.15046297,3,4,15.351352,3,1.1351352,0
4,5,0,2,11,0,0,0,4,0,56,1,0,0.9577465,0.625,2,2,12.75,1,0.75,0
44,4,6,11,102,844,8,0,36,0.92749655,1083,0.88235295,0,0.57575756,0.25968993,1,1,23.227272,16,1.9318181,0
10,3,0,10,56,25,0,0,3,0.7777778,514,1,1,0.85714287,0.33333334,1,3,49.9,19,3.5,0
11,2,0,9,53,0,0,0,10,0.7,473,1,1,0.82,0.8,0,0,41.727272,3,1.6363636,0
2,1,0,2,4,1,2,0,1,1.875,20,0,0,0,1,0,0,5,0,0,0
4,3,0,0,28,0,0,0,4,0.25,404,0,0,0.9285714,0.3125,1,3,99,6,2.75,0
5,3,2,0,8,4,0,0,5,0.5,31,1,0,0.9444444,0.6,0,0,5,1,0.2,0
2,2,0,5,13,1,1,0,2,2,33,0,0,0.9166667,0.6666667,0,0,15.5,1,0.5,0
28,2,0,18,53,376,11,0,28,0.962963,136,0,1,0.5,0.17857143,1,6,3.8214285,1,0.9285714,0
8,1,0,3,15,4,3,0,7,0.5,84,1,0,0,0.5,0,0,9.25,4,1.75,0
9,1,1,6,41,4,2,0,5,0.5,282,1,0,0,0.34375,0,0,30.11111,1,0.7777778,0
2,2,0,1,3,1,1,0,1,1,11,0,1,0.5,0.75,0,0,4,1,0.5,0
4,3,0,2,8,2,2,0,4,0.6666667,33,1,1,0.92105263,0.5,0,0,6.75,1,0.75,0
34,2,0,11,113,411,1,0,25,0.89759666,1577,1,2,0.3846154,0.19865319,0,0,44.52941,33,2.764706,0
12,3,0,4,119,40,4,0,3,0.8333333,1190,0.6666667,0,0.7058824,0.24675325,2,4,97.666664,1,0.8333333,2
17,1,0,12,17,136,10,0,17,2,17,0,0,0,0.38235295,0,0,0,1,1,0
4,1,0,1,4,6,1,0,4,2,4,0,0,0,0.5,0,0,0,1,1,0
9,2,0,1,18,36,1,0,2,2,75,0,0,0.6666667,0.4722222,1,4,7.3333335,3,1.2222222,0
16,1,0,23,98,54,3,0,4,0.6070175,1347,1,10,0,0.34285715,0,0,82,16,3.125,2
2,1,0,1,4,0,1,0,1,0,25,0,1,0,0.625,0,0,10,1,0.5,0
41,1,0,3,42,820,1,0,41,1.025,113,0,0,0,0.20975609,0,0,0.07317073,1,0.9756098,0
5,3,0,5,10,0,2,0,5,2,38,0,0,0.90697676,0.55,0,0,6.6,1,0.8,0
11,1,0,2,30,5,1,0,9,0.6,581,0,1,0,0.27272728,0,0,51.363636,6,1.5454545,0
2,1,0,1,15,1,0,0,2,2,60,0,0,0,0.6,0,0,29,1,0.5,0
12,1,1,5,19,0,4,0,12,0.6363636,268,0.5,1,0,0.6388889,0,0,21,4,2.0833333,0
8,1,0,10,16,0,8,0,8,0.5,81,0.5,0,0,0.34375,0,0,8.875,2,1.125,0
5,1,2,0,6,10,0,0,5,2,8,0,0,0,0.6,1,1,0.6,1,0.8,0
1,1,0,3,2,0,3,0,0,2,16,0,0,0,1,0,0,12,0,0,0
3,1,0,3,5,3,1,0,1,2,12,0,0,0,0.5555556,0,0,3,1,0.33333334,0
2,1,0,1,14,1,0,0,2,2,104,0,0,0,0.6,0,0,51,1,0.5,0
28,2,0,18,53,376,11,0,28,0.962963,136,0,1,0.5,0.17857143,1,6,3.8214285,1,0.9285714,0
13,2,0,7,33,0,2,0,12,0.6388889,382,1,1,0.5862069,0.32307693,0,0,28.153847,8,1.6153846,0
252,2,0,63,511,29258,17,0,231,0.98086774,7956,1,12,0.21630093,0.054354012,2,19,30.210318,17,2.0238094,2
8,2,0,9,38,0,0,0,7,0.85714287,278,1,1,0.87234044,0.78571427,0,0,33.25,3,2,0
2,2,0,7,12,0,1,0,1,0,66,0,1,0.9722222,0.625,0,0,31,1,0.5,0
1,1,0,0,2,0,0,0,1,2,5,0,0,0,1,0,0,3,0,0,0
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,0
2,1,0,2,10,1,0,0,2,2,273,0,0,0,0.75,0,0,135.5,2,1,0
6,2,0,9,33,0,0,0,5,0.8,212,1,1,0.9111111,0.7,0,0,33.666668,3,1.6666666,0
47,1,0,7,162,1081,3,0,44,1.0217391,2279,1,0,0,0.10414334,0,0,47.446808,19,2.4893618,0
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,0
3,2,0,4,5,1,2,0,2,0.5,17,1,0,0.33333334,0.5555556,0,0,4.3333335,1,0.6666667,0
36,1,0,11,94,464,3,0,31,0.5619048,970,1,1,0,0.3102041,0,0,25.777779,1,0.9166667,0
9,2,0,3,78,24,0,0,6,0.625,844,1,0,0.8095238,0.55,2,10,92.44444,19,4.111111,0
121,1,0,63,121,7260,52,0,121,1.0083333,122,0,0,0,0.12333121,0,0,0,1,1,0
21,1,0,12,95,124,5,0,14,0.85833335,719,1,2,0,0.225,0,0,32.666668,12,1.9047619,2
2,2,0,4,10,1,1,0,2,2,45,0,0,0.9166667,0.6666667,1,1,21.5,1,0.5,0
3,2,0,7,22,0,1,0,3,0.5,128,1,0,0.84615386,0.7777778,0,0,41,1,0.6666667,0
0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,2,0,1,3,0,1,0,0,0.5,16,0,1,0.8888889,0.6666667,1,1,6,1,0.5,0
15,1,0,0,29,97,0,0,13,0.97619045,181,1,1,0,0.35714287,0,0,10.266666,2,1.6,0
1,1,0,5,1,0,4,0,1,2,1,0,0,0,1,0,0,0,1,1,0
18,1,0,9,43,29,2,0,16,0.7352941,1050,1,6,0,0.2184874,0,0,56.333332,4,1.0555556,0
4,1,0,2,7,0,2,0,4,0.5,34,0,0,0,0.625,1,1,7,2,1,0
13,1,0,1,25,26,1,0,8,0.6805556,238,1,0,0,0.46153846,0,0,16.846153,6,1.6923077,0
9,3,0,8,27,0,6,0,6,0.25,198,1,1,0.5555556,0.41666666,2,3,20.88889,1,0.8888889,0
0,1,0,9,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0
21,1,0,7,71,122,3,0,14,0.85384613,1068,1,2,0,0.16666667,0,0,49.238094,14,3.7142856,0
2,4,0,3,3,1,1,0,2,2,8,0,0,0.9756098,0.6666667,0,0,3,1,0.5,0
1,1,0,2,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1,1,0
21,1,0,1,55,68,1,0,19,0.62222224,1188,1,0,0,0.25396827,0,0,55.142857,6,1.8095238,0
31,4,0,14,176,311,2,0,2,0.96805555,4485,1,1,0.67777777,0.25277779,4,8,142.90323,32,3.903226,2
4,1,0,5,16,4,1,0,2,0.6666667,96,0,0,0,0.44444445,0,0,22.75,5,1.5,0
6,3,0,8,33,3,1,0,1,0.4,177,1,0,0.82758623,0.4,1,6,28.333334,1,0.8333333,0
19,1,0,2,28,111,1,0,19,0.875,173,1,1,0,0.2631579,0,0,7.6842103,2,1.0526316,1
5,2,0,5,19,6,0,0,3,0.625,396,1,0,0.625,0.4375,0,0,77.8,2,0.8,0
5,1,3,12,8,10,11,0,5,2,16,0,0,0,0.36,0,0,2.2,1,0.8,0
13,1,0,7,14,66,7,0,13,0.9166667,64,1,0,0,0.7307692,0,0,3.4615386,1,0.9230769,0
31,1,0,22,31,465,20,0,31,2,31,0,0,0,0.22119816,0,0,0,1,1,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
6,1,0,2,19,0,0,0,5,0.3,90,1,1,0,0.44444445,0,0,13.666667,6,1.6666666,0
5,1,0,3,27,10,1,0,4,1.25,237,1,0,0,0.375,0,0,46,6,3,0
24,1,0,18,68,156,13,0,19,0.8896321,590,1,4,0,0.23671497,0,0,23.041666,13,1.9166666,1
4,3,0,3,8,6,1,0,3,0.33333334,38,1,0,0.9285714,0.5833333,0,0,8.25,2,1,0
49,1,0,10,113,238,1,0,47,0.84455127,667,1,4,0,0.1344697,0,0,12.346939,3,1.0408163,0
2,1,0,3,4,0,1,0,1,0,20,0.5,1,0,0.6666667,0,0,8,1,0.5,0
3,2,0,4,5,1,2,0,2,0.5,17,1,0,0.33333334,0.5555556,0,0,4.3333335,1,0.6666667,0
119,1,0,8,121,6959,1,0,118,0.9788136,398,1,2,0,0.086241275,0,0,2.2773108,1,0.9747899,0
2,1,0,2,12,0,1,0,1,0.33333334,46,0,2,0,0.625,0,0,20.5,1,0.5,0
1,1,0,2,1,0,2,0,0,2,298,0,0,0,0,0,0,240,0,0,0
5,4,0,4,11,10,1,0,3,0.75,42,0,1,0.5714286,0.53333336,0,0,7.2,2,0.8,0
29,1,0,0,29,406,0,0,29,2,29,0,0,0,0.43678162,0,0,0,1,1,0
9,1,0,8,37,34,6,0,5,0.75,336,1,0,0,0.225,0,0,36,4,1.5555556,0
4,1,0,4,4,6,2,0,4,2,4,0,0,0,0.6,0,0,0,1,1,0
2,2,0,7,16,0,1,0,1,0,102,0.5,1,0.9722222,0.625,0,0,49,1,0.5,0
2,1,0,1,3,0,1,0,1,0,37,0,1,0,0.75,0,0,17,1,0.5,0
3,2,0,3,8,1,1,0,3,0,34,1,0,0.6666667,0.5555556,1,1,10,1,0.33333334,0
25,2,0,11,55,6,6,0,22,0.5104167,786,1,0,0.4888889,0.25694445,1,1,30.28,6,1.72,0
38,1,0,21,104,493,6,0,36,0.93050194,943,1,5,0,0.117117114,0,0,23.263159,9,1.5526316,0
30,2,0,17,55,431,10,0,30,0.9655172,146,1,2,0.4814815,0.17777778,1,6,3.8,1,0.93333334,0
2,2,0,2,4,0,1,0,1,1.375,73,0.875,1,0.9,0.6666667,1,1,31.5,1,0.5,0
7,1,0,0,10,17,0,0,6,0.8333333,47,1,2,0,0.5555556,0,0,5.428571,2,0.85714287,0
34,1,0,19,34,561,19,0,34,2,34,0,0,0,0.21008404,0,0,0,1,1,0
9,1,0,2,31,14,2,0,5,0.625,423,1,0,0,0.3125,0,0,45.77778,13,2.6666667,0
11,1,0,14,16,0,13,0,11,0.6,144,1,0,0,0.72727275,0,0,11.727273,4,1.0909091,0
5,2,0,8,60,8,1,0,4,1.125,555,1,1,0.8695652,0.5,0,0,109.6,2,0.8,0
60,2,0,16,163,1204,2,0,55,0.9044068,1551,0.52,2,0.29268292,0.11186441,1,1,24.433332,13,1.4666667,0
2,1,0,3,14,1,0,0,2,2,245,0,0,0,0.75,0,0,121.5,4,2,0
20,1,0,11,61,154,5,0,16,0.80451125,695,0.14285715,2,0,0.2706767,0,0,33.4,22,3.75,0
3,3,0,5,8,3,2,0,3,2,44,0,0,0.9512195,0.6666667,0,0,13.666667,1,0.6666667,0
5,3,0,0,9,0,0,0,2,0.75,47,1,0,0.8695652,0.5833333,2,2,7.8,1,0.6,0
3,1,0,3,5,1,1,0,1,0,19,0,1,0,0.6666667,0,0,5,1,0.33333334,0
19,1,0,2,34,0,2,0,19,0,115,1,1,0,0.2631579,0,0,5,1,0.8947368,0
9,2,0,6,28,0,1,0,8,0.5,240,1,1,0.6,0.3888889,0,0,25.444445,5,1.5555556,0
14,1,0,3,29,13,0,0,11,0.75961536,453,1,2,0,0.3653846,0,0,30.785715,6,2.357143,0
3,1,0,13,35,3,1,0,1,2,194,0,0,0,0.41666666,0,0,63.666668,1,0.6666667,1
4,3,0,5,11,4,3,0,4,2,82,0,0,0.9285714,0.5,1,2,19.5,10,3,0
22,2,0,20,145,127,0,0,15,0.86734694,1226,0.85714287,1,0.54545456,0.30612245,2,2,54.090908,10,2.3181818,0
3,1,0,5,25,0,0,0,2,1.1,172,1,1,0,0.75,0,0,54.666668,7,2.3333333,0
13,4,16,19,54,22,16,0,12,0.68333334,339,1,0,0.8382353,0.41666666,1,1,24.692308,1,0.84615386,0
15,2,0,10,61,63,0,0,13,0.78571427,488,1,1,0.7592593,0.71428573,0,0,31.333334,3,1.4666667,0
1,1,0,1,2,0,1,0,0,2,6,1,0,0,1,0,0,3,0,0,0
7,1,0,0,16,0,0,0,7,0,63,1,0,0,0.5714286,0,0,7.857143,2,1.2857143,0
2,1,0,6,7,1,1,0,1,2,17,0,0,0,0.5,0,0,7.5,1,0.5,0
31,1,0,18,50,255,15,0,30,0.91212124,259,0.6363636,3,0,0.2204301,0,0,7,3,1.0967742,0
30,2,0,11,79,301,0,0,27,0.8703448,737,1,2,0.41666666,0.3448276,1,1,22.733334,2,1,0
19,1,0,22,41,63,20,0,17,0.5,378,0.6666667,1,0,0.35789475,0,0,18.736841,5,1.9473684,0
5,3,0,0,14,0,0,0,0,0,59,0,1,0.8666667,0.5,1,5,10.6,2,1.4,0
6,1,0,4,18,7,1,0,3,0.8333333,104,1,1,0,0.5,0,0,15.333333,4,1.6666666,0
6,1,0,11,6,15,8,0,6,2,6,0,0,0,0.41666666,0,0,0,1,1,0
10,2,10,0,19,45,0,0,4,2,90,0,0,0.6923077,0.45,1,6,8,3,1.4,0
32,1,0,9,61,432,1,0,32,0.9653525,887,0.962963,3,0,0.19791667,0,0,25.875,3,1.03125,1
3,1,0,5,8,3,0,0,2,2,26,0,0,0,0.33333334,0,0,7.6666665,1,0.6666667,0
1,1,0,16,1,0,15,0,1,2,1,0,0,0,1,0,0,0,1,1,0
19,1,0,9,34,83,8,0,18,0.8240741,523,1,1,0,0.39473686,0,0,26.210526,17,3.4210527,0
3,2,0,8,11,0,3,0,3,0,85,1,0,0.84615386,0.6666667,1,1,26.666666,1,0.6666667,0
5,3,0,0,12,0,0,0,0,0,40,0,1,0.8666667,0.5,1,5,6.8,1,0.8,0
10,1,0,79,37,39,76,0,7,0.5925926,296,1,0,0,0.6111111,0,0,28.3,5,1.5,0
13,1,0,16,13,78,14,0,13,2,13,0,0,0,0.2923077,0,0,0,1,1,0
2,2,0,7,28,0,2,0,2,1.3333334,184,1,1,0.9230769,0.7,1,2,86.5,3,1.5,0
2,1,0,2,4,0,1,0,1,0,20,0,1,0,0.6666667,0,0,8,1,0.5,0
14,5,0,2,34,29,0,0,14,0.7692308,263,1,0,0.83950615,0.47619048,1,1,17.357143,1,0.9285714,0
2,1,0,5,11,0,1,0,1,0,58,0,1,0,0.625,0,0,27.5,1,0.5,0
42,2,0,40,85,753,1,0,31,0.79268295,1035,1,2,0.46052632,0.057539683,1,1,23.5,13,1.6190476,0
4,4,0,0,8,6,0,0,4,2,20,0,0,1,0.6666667,0,0,4,0,0,0
131,1,0,79,311,6643,51,0,120,0.95625,2701,1,17,0,0.07346154,0,0,19.25191,22,2.2366412,1
28,2,0,15,59,372,9,0,28,0.8888889,179,1,0,0.5,0.20089285,1,6,5.357143,3,1,0
4,3,0,2,6,6,1,0,4,1,21,1,1,0.8333333,0.4,1,2,4,1,0.75,0
4,1,0,0,5,0,0,0,4,0.6666667,28,1,0,0,0.4375,0,0,5.25,1,0.75,0
7,5,0,2,37,15,0,0,5,0.8333333,259,1,0,0.94285715,0.4,1,1,35.714287,12,2.857143,0
10,1,0,3,11,45,2,0,9,1,17,0,0,0,0.33333334,0,0,0.6,1,0.8,0
1,1,0,2,2,0,1,0,0,2,8,0,2,0,1,0,0,3,0,0,0
7,1,0,16,48,21,4,0,4,1.0833334,286,0.5,0,0,0.19642857,0,0,39.57143,1,0.85714287,0
4,1,0,2,10,0,0,0,2,0.26666668,83,0,2,0,0.4375,0,0,18.5,3,1.5,0
8,1,0,7,60,12,1,0,3,0.5714286,522,1,1,0,0.18367347,0,0,63.75,11,2.875,0
3,2,0,7,19,0,0,0,3,0.8333333,108,0.6666667,1,0.9230769,0.5555556,0,0,34,1,0.6666667,0
2,4,0,5,5,1,1,0,2,2,24,0,0,0.9756098,0.6666667,0,0,11,1,0.5,0
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.46666667,0,0,0,1,1,0
3,2,0,2,6,3,2,0,3,1.5,31,0,0,0.9375,0.6666667,0,0,9,3,1,0
3,2,0,7,12,1,2,0,3,0,270,1,0,0.6666667,0.5555556,1,1,88.666664,1,0.33333334,0
2,1,0,1,4,0,1,0,1,0,26,0.6666667,3,0,0.625,0,0,10.5,1,0.5,0
28,2,0,17,53,376,10,0,28,0.962963,136,1,1,0.5,0.17857143,1,6,3.8214285,1,0.9285714,0
24,2,0,25,49,264,1,0,20,0.49275362,369,1,1,0.6034483,0.085,1,1,14.25,8,1.2916666,0
1,1,0,6,1,0,6,0,1,2,1,0,0,0,1,0,0,0,1,1,0
74,1,0,59,210,1483,40,0,67,0.89657533,1597,1,11,0,0.12035225,0,0,20.31081,19,2.445946,1
7,1,0,4,8,9,4,0,7,0.8333333,52,1,0,0,0.42857143,0,0,5.571429,1,0.85714287,0
7,1,0,9,36,0,1,0,5,0.41666666,181,0.5,0,0,0.44444445,0,0,24.571428,1,0.71428573,0
9,1,0,13,46,2,2,0,4,0.59375,337,0,3,0,0.35555556,0,0,36,13,3.2222223,0
26,2,0,13,51,325,7,0,26,2,126,0,0,0.52,0.20192307,1,6,3.8461537,1,0.9230769,0
33,2,0,5,44,418,0,0,29,0.88839287,434,1,0,0.2195122,0.6969697,0,0,11.727273,28,1.969697,0
12,1,0,4,89,22,2,0,0,0.625,947,0.875,2,0,0.20833333,0,0,77.25,6,2.1666667,0
12,1,0,7,21,20,2,0,7,0.6181818,359,1,3,0,0.3409091,0,0,28.083334,1,0.8333333,0
11,1,0,2,19,37,0,0,9,0.7,205,0.75,0,0,0.375,0,0,16.90909,4,1.0909091,0
7,2,0,3,20,7,1,0,4,0.7222222,143,1,0,0.5,0.2857143,1,4,19,3,1.5714285,0
69,2,0,33,107,2242,23,0,68,0.9621041,605,1,10,0.2857143,0.09259259,1,6,7.3913045,6,1.2028985,0
2,1,0,2,5,0,1,0,1,0,19,0,1,0,0.75,0,0,8,1,0.5,0
7,1,0,2,8,21,2,0,7,2,10,0,0,0,0.47619048,0,0,0.42857143,1,0.85714287,0
5,2,0,5,10,4,4,0,5,0.5,61,1,1,0.33333334,0.4,0,0,10.6,1,0.8,0
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,0
2,1,0,4,14,1,1,0,2,2,81,0,0,0,0.6,0,0,39.5,1,0.5,0
10,1,0,7,10,45,6,0,10,2,10,0,0,0,0.35,0,0,0,1,1,0
12,1,0,2,25,0,1,0,0,0.43636364,212,1,0,0,0.39583334,0,0,16.25,3,1.3333334,0
2,1,0,2,3,1,2,0,1,1.9117647,93,0,0,0,1,0,0,28.5,0,0,0
4,4,0,0,8,6,0,0,4,2,20,0,0,1,0.6666667,0,0,4,0,0,0
42,2,0,26,98,683,10,0,41,0.9483501,962,1,0,0.6330275,0.25203252,2,7,21.5,10,1.5476191,0
4,1,0,1,9,0,1,0,0,0.5,32,1,0,0,1,0,0,6.5,1,0.75,0
3,2,0,6,14,1,1,0,3,0,249,1,0,0.6666667,0.5555556,1,1,81.666664,1,0.33333334,0
3,2,0,0,4,0,0,0,3,0.75,35,1,3,0.5,0.5,0,0,9.333333,1,0.6666667,0
2,4,0,5,5,1,1,0,2,2,24,0,0,0.9756098,0.6666667,0,0,11,1,0.5,0
4,1,0,2,16,4,0,0,2,0.6666667,863,1,0,0,0.875,0,0,213.75,10,4,0
2,1,0,2,4,1,1,0,1,1,11,0,1,0,0.75,0,0,4,1,0.5,0
8,1,0,2,31,12,1,0,8,0.45714286,259,1,0,0,0.325,0,0,30.75,5,1.5,0
8,2,0,3,11,12,2,0,5,0.64285713,52,1,1,0.41666666,0.40625,1,1,5.25,1,0.875,0
4,1,0,2,5,0,0,0,4,0.33333334,18,1,1,0,0.5,0,0,3.25,1,0.75,0
3,2,0,2,7,3,2,0,3,1.5,30,0,0,0.9375,0.8333333,0,0,8.666667,3,1,0
4,1,0,0,5,0,0,0,4,0.6666667,28,1,1,0,0.5,0,0,5.25,1,0.75,0
2,2,0,19,44,1,3,0,1,2,410,0,0,0.93333334,0.75,2,2,204,1,0.5,0
3,1,0,3,4,0,2,0,0,0.6666667,24,0.6666667,1,0,0.5555556,0,0,6,1,0.6666667,0
2,4,0,4,5,1,1,0,2,2,36,0,0,0.9756098,0.6666667,1,1,17,1,0.5,0
23,1,1,19,36,253,17,0,22,2,128,0,0,0,0.24637681,0,0,4.5652175,6,1.2173913,0
3,2,1,0,5,1,0,0,3,0.5,18,1,1,0.5,0.5555556,0,0,4.6666665,1,0.6666667,0
15,2,0,3,16,0,2,0,15,0.8067227,385,0.4117647,5,0.22222222,0.425,0,0,23.533333,1,0.46666667,0
19,2,0,10,65,109,2,0,13,0.8833333,558,1,1,0.73846155,0.32222223,1,5,27.842106,15,2.5789473,1
6,2,0,2,27,0,1,0,4,0.26666668,135,0,1,0.5,0.43333334,1,1,21,2,1,0
9,1,0,0,17,30,0,0,7,0.875,98,1,3,0,0.2888889,0,0,9.555555,12,2.1111112,0
27,2,2,0,54,351,0,0,26,2,141,0,0,0.54385966,0.3148148,0,0,4.2222223,1,0.962963,0
21,2,0,5,66,114,1,0,19,0.8272727,607,0.09090909,0,0.55813956,0.3375,0,0,27.380953,16,2.2380953,0
8,2,0,16,65,16,1,0,2,0.85714287,408,1,1,0.7692308,0.42857143,0,0,49.625,10,3.25,0
32,4,0,1,63,478,1,0,29,0.38709676,223,1,0,0.6296296,0.13978495,2,9,5.875,2,1,0
1,1,0,1,5,0,1,0,1,2,28,0,1,0,1,0,0,22,0,0,0
3,1,0,5,17,0,1,0,2,0.6,113,1,2,0,0.625,0,0,35,1,0.33333334,0
7,1,0,5,16,13,3,0,6,1.0757576,747,1,0,0,0.19444445,0,0,104.14286,11,4,0
8,1,0,6,14,26,2,0,7,1,39,1,2,0,0.39285713,0,0,3.5,1,0.75,0
9,2,0,0,13,24,0,0,9,0.625,38,1,1,0.6363636,0.5555556,0,0,3.1111112,1,0.8888889,0
3,3,0,0,12,0,0,0,0,0,74,0,1,0.9285714,0.5555556,2,3,23.333334,4,2.3333333,0
2,1,1,0,3,1,0,0,2,2,5,0,0,0,1,0,0,1.5,1,0.5,0
1,3,0,1,2,0,0,0,1,2,4,0,0,1,1,0,0,3,0,0,0
11,1,0,2,24,15,1,0,11,0.64,446,0,1,0,0.3181818,0,0,39.090908,5,1.2727273,0
25,2,0,7,73,144,0,0,8,0.91369045,1372,0.5714286,0,0.5740741,0.38194445,2,4,53.32,8,2.6,0
10,2,0,0,46,31,0,0,8,0.7777778,330,1,0,0.5,0.6111111,2,2,31.8,6,1.6,0
3,1,0,3,5,1,1,0,1,0,19,0,1,0,0.6666667,0,0,5,1,0.33333334,0
2,2,0,2,7,0,2,0,0,0,30,0,1,0.9166667,0.75,1,1,13.5,1,0.5,0
3,1,0,0,3,3,0,0,3,2,3,0,0,0,1,0,0,0,1,1,0
8,1,0,12,8,28,10,0,8,2,8,0,0,0,0.5,0,0,0,1,1,0
2,1,0,2,4,0,1,0,1,0,15,0,1,0,0.75,0,0,6,1,0.5,0
2,2,0,5,7,1,1,0,1,1,36,1,1,0.9722222,0.75,1,1,16,1,0.5,0
51,1,0,44,124,0,1,0,39,0.6791667,4367,0.7916667,9,0,0.2,0,0,84.15686,11,2.137255,0
